Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-20 08:00:00+08:00,0.96,0.96,0.86,0.09999999999999998,11.627906976744184,14,0.9364,0.9218,0.9099999999999999,0.8982,0.8835999999999999,2020-03-31 08:00:00+08:00,0.88
2020-04-27 08:00:00+08:00,0.96,0.96,0.86,0.09999999999999998,11.627906976744184,19,0.9364,0.9218,0.9099999999999999,0.8982,0.8835999999999999,2020-03-31 08:00:00+08:00,0.88
