Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-17 09:00:00+08:00,12.18,12.24,12.16,12.18,0,0,0
2020-06-17 09:01:00+08:00,12.2,12.26,12.18,12.18,23100,0,0
2020-06-17 09:02:00+08:00,12.2,12.2,12.16,12.16,21400,0,0
2020-06-17 09:03:00+08:00,12.14,12.16,12.1,12.1,27300,0,0
2020-06-17 09:04:00+08:00,12.12,12.12,12.1,12.1,7400,0,0
2020-06-17 09:05:00+08:00,12.12,12.12,12.1,12.1,36900,0,0
2020-06-17 09:06:00+08:00,12.1,12.12,12.1,12.12,6700,0,0
2020-06-17 09:07:00+08:00,12.12,12.16,12.12,12.16,38500,0,0
2020-06-17 09:08:00+08:00,12.16,12.18,12.16,12.18,25100,0,0
2020-06-17 09:09:00+08:00,12.18,12.18,12.16,12.18,15200,0,0
2020-06-17 09:10:00+08:00,12.18,12.18,12.16,12.16,6000,0,0
2020-06-17 09:11:00+08:00,12.18,12.18,12.16,12.16,28700,0,0
2020-06-17 09:12:00+08:00,12.16,12.2,12.16,12.2,58500,0,0
2020-06-17 09:13:00+08:00,12.18,12.2,12.18,12.18,57400,0,0
2020-06-17 09:14:00+08:00,12.18,12.18,12.16,12.16,9200,0,0
2020-06-17 09:15:00+08:00,12.14,12.14,12.14,12.14,10100,0,0
2020-06-17 09:16:00+08:00,12.16,12.16,12.16,12.16,500,0,0
2020-06-17 09:18:00+08:00,12.12,12.12,12.12,12.12,25100,0,0
2020-06-17 09:19:00+08:00,12.12,12.12,12.1,12.1,52500,0,0
2020-06-17 09:20:00+08:00,12.08,12.08,12.04,12.04,151000,0,0
2020-06-17 09:21:00+08:00,12.04,12.04,12.0,12.0,46700,0,0
2020-06-17 09:22:00+08:00,11.98,11.98,11.9,11.94,66600,0,0
2020-06-17 09:23:00+08:00,11.96,11.96,11.92,11.92,7300,0,0
2020-06-17 09:24:00+08:00,11.94,12.0,11.94,11.98,52700,0,0
2020-06-17 09:25:00+08:00,12.0,12.0,12.0,12.0,13700,0,0
2020-06-17 09:26:00+08:00,12.0,12.02,12.0,12.0,27900,0,0
2020-06-17 09:27:00+08:00,12.02,12.02,12.0,12.0,10500,0,0
2020-06-17 09:28:00+08:00,12.0,12.0,12.0,12.0,900,0,0
2020-06-17 09:29:00+08:00,12.0,12.02,12.0,12.02,5500,0,0
2020-06-17 09:30:00+08:00,12.02,12.04,12.02,12.04,42500,0,0
2020-06-17 09:31:00+08:00,12.06,12.1,12.06,12.08,58800,0,0
2020-06-17 09:32:00+08:00,12.1,12.16,12.1,12.12,42700,0,0
2020-06-17 09:33:00+08:00,12.12,12.12,12.12,12.12,11300,0,0
2020-06-17 09:34:00+08:00,12.12,12.12,12.1,12.1,3200,0,0
2020-06-17 09:35:00+08:00,12.1,12.1,12.1,12.1,3000,0,0
2020-06-17 09:36:00+08:00,12.1,12.1,12.1,12.1,10000,0,0
2020-06-17 09:37:00+08:00,12.1,12.1,12.1,12.1,32800,0,0
2020-06-17 09:38:00+08:00,12.08,12.08,12.08,12.08,1700,0,0
2020-06-17 09:39:00+08:00,12.08,12.08,12.08,12.08,14500,0,0
2020-06-17 09:40:00+08:00,12.08,12.08,12.06,12.06,5900,0,0
2020-06-17 09:41:00+08:00,12.08,12.08,12.06,12.06,12100,0,0
2020-06-17 09:42:00+08:00,12.06,12.06,12.0,12.0,13800,0,0
2020-06-17 09:43:00+08:00,12.0,12.0,12.0,12.0,1100,0,0
2020-06-17 09:44:00+08:00,12.0,12.0,12.0,12.0,8300,0,0
2020-06-17 09:45:00+08:00,12.0,12.0,12.0,12.0,6000,0,0
2020-06-17 09:46:00+08:00,12.0,12.0,12.0,12.0,1400,0,0
2020-06-17 09:47:00+08:00,12.0,12.0,12.0,12.0,2800,0,0
2020-06-17 09:48:00+08:00,12.0,12.0,12.0,12.0,11000,0,0
2020-06-17 09:49:00+08:00,12.0,12.02,12.0,12.0,7800,0,0
2020-06-17 09:50:00+08:00,12.02,12.02,12.02,12.02,500,0,0
2020-06-17 09:51:00+08:00,12.0,12.02,12.0,12.02,4100,0,0
2020-06-17 09:52:00+08:00,12.0,12.04,12.0,12.04,63500,0,0
2020-06-17 09:54:00+08:00,12.02,12.02,12.02,12.02,500,0,0
2020-06-17 09:55:00+08:00,12.02,12.02,12.02,12.02,25900,0,0
2020-06-17 09:56:00+08:00,12.02,12.02,12.02,12.02,6100,0,0
2020-06-17 09:57:00+08:00,12.02,12.02,12.02,12.02,700,0,0
2020-06-17 09:58:00+08:00,12.04,12.04,12.04,12.04,2000,0,0
2020-06-17 09:59:00+08:00,12.04,12.04,12.02,12.02,12400,0,0
2020-06-17 10:00:00+08:00,12.02,12.02,12.02,12.02,1700,0,0
2020-06-17 10:01:00+08:00,12.02,12.02,12.02,12.02,2100,0,0
2020-06-17 10:02:00+08:00,12.02,12.02,12.02,12.02,100,0,0
2020-06-17 10:03:00+08:00,12.02,12.04,12.02,12.02,8800,0,0
2020-06-17 10:04:00+08:00,12.02,12.04,12.02,12.04,25700,0,0
2020-06-17 10:05:00+08:00,12.04,12.04,12.0,12.0,58500,0,0
2020-06-17 10:07:00+08:00,12.0,12.0,12.0,12.0,3000,0,0
2020-06-17 10:08:00+08:00,12.0,12.0,11.98,11.98,26000,0,0
2020-06-17 10:09:00+08:00,12.0,12.0,11.98,11.98,1900,0,0
2020-06-17 10:10:00+08:00,11.98,11.98,11.98,11.98,1700,0,0
2020-06-17 10:11:00+08:00,11.98,12.0,11.98,12.0,7200,0,0
2020-06-17 10:12:00+08:00,12.0,12.0,12.0,12.0,24500,0,0
2020-06-17 10:15:00+08:00,12.0,12.0,11.98,11.98,35000,0,0
2020-06-17 10:17:00+08:00,11.98,11.98,11.98,11.98,800,0,0
2020-06-17 10:18:00+08:00,11.98,11.98,11.98,11.98,4000,0,0
2020-06-17 10:19:00+08:00,11.98,12.0,11.98,12.0,800,0,0
2020-06-17 10:20:00+08:00,11.98,11.98,11.98,11.98,1800,0,0
2020-06-17 10:21:00+08:00,11.98,11.98,11.98,11.98,2400,0,0
2020-06-17 10:22:00+08:00,11.98,12.0,11.98,11.98,6200,0,0
2020-06-17 10:23:00+08:00,11.98,11.98,11.98,11.98,1100,0,0
2020-06-17 10:24:00+08:00,11.98,12.0,11.98,12.0,2100,0,0
2020-06-17 10:25:00+08:00,11.98,11.98,11.98,11.98,31200,0,0
2020-06-17 10:26:00+08:00,11.98,11.98,11.98,11.98,1500,0,0
2020-06-17 10:27:00+08:00,11.98,11.98,11.96,11.96,24100,0,0
2020-06-17 10:28:00+08:00,11.96,11.98,11.96,11.96,1700,0,0
2020-06-17 10:29:00+08:00,11.96,11.96,11.96,11.96,600,0,0
2020-06-17 10:30:00+08:00,11.96,11.96,11.96,11.96,4100,0,0
2020-06-17 10:31:00+08:00,11.96,11.96,11.96,11.96,2300,0,0
2020-06-17 10:32:00+08:00,11.96,11.96,11.96,11.96,3800,0,0
2020-06-17 10:33:00+08:00,11.96,11.96,11.96,11.96,6100,0,0
2020-06-17 10:34:00+08:00,11.98,11.98,11.96,11.96,3600,0,0
2020-06-17 10:35:00+08:00,11.96,11.96,11.96,11.96,1200,0,0
2020-06-17 10:36:00+08:00,11.96,11.96,11.94,11.94,55500,0,0
2020-06-17 10:37:00+08:00,11.94,11.94,11.94,11.94,1700,0,0
2020-06-17 10:38:00+08:00,11.94,11.94,11.94,11.94,5500,0,0
2020-06-17 10:39:00+08:00,11.94,11.94,11.94,11.94,4400,0,0
2020-06-17 10:40:00+08:00,11.94,11.94,11.94,11.94,13900,0,0
2020-06-17 10:41:00+08:00,11.94,11.94,11.92,11.92,19300,0,0
2020-06-17 10:42:00+08:00,11.92,11.92,11.92,11.92,5300,0,0
2020-06-17 10:43:00+08:00,11.92,11.92,11.92,11.92,4000,0,0
2020-06-17 10:44:00+08:00,11.92,11.94,11.92,11.92,3300,0,0
2020-06-17 10:45:00+08:00,11.92,11.92,11.92,11.92,800,0,0
2020-06-17 10:46:00+08:00,11.92,11.94,11.9,11.9,56900,0,0
2020-06-17 10:47:00+08:00,11.9,11.9,11.9,11.9,6900,0,0
2020-06-17 10:48:00+08:00,11.9,11.9,11.88,11.88,89800,0,0
2020-06-17 10:49:00+08:00,11.88,11.9,11.88,11.88,23000,0,0
2020-06-17 10:50:00+08:00,11.88,11.88,11.88,11.88,10700,0,0
2020-06-17 10:51:00+08:00,11.88,11.9,11.88,11.88,5200,0,0
2020-06-17 10:52:00+08:00,11.88,11.9,11.88,11.88,2400,0,0
2020-06-17 10:53:00+08:00,11.88,11.9,11.88,11.88,17700,0,0
2020-06-17 10:54:00+08:00,11.88,11.88,11.88,11.88,600,0,0
2020-06-17 10:55:00+08:00,11.88,11.88,11.88,11.88,2700,0,0
2020-06-17 10:56:00+08:00,11.88,11.9,11.88,11.88,7500,0,0
2020-06-17 10:57:00+08:00,11.88,11.88,11.88,11.88,2300,0,0
2020-06-17 10:58:00+08:00,11.88,11.9,11.88,11.88,3700,0,0
2020-06-17 10:59:00+08:00,11.88,11.9,11.88,11.9,24500,0,0
2020-06-17 11:00:00+08:00,11.9,11.92,11.9,11.9,2300,0,0
2020-06-17 11:01:00+08:00,11.9,11.9,11.9,11.9,2500,0,0
2020-06-17 11:02:00+08:00,11.9,11.9,11.88,11.88,27400,0,0
2020-06-17 11:03:00+08:00,11.88,11.88,11.88,11.88,7500,0,0
2020-06-17 11:04:00+08:00,11.88,11.9,11.88,11.88,9200,0,0
2020-06-17 11:05:00+08:00,11.88,11.88,11.88,11.88,4900,0,0
2020-06-17 11:06:00+08:00,11.88,11.88,11.88,11.88,5600,0,0
2020-06-17 11:07:00+08:00,11.88,11.9,11.88,11.88,3100,0,0
2020-06-17 11:08:00+08:00,11.88,11.9,11.88,11.9,67600,0,0
2020-06-17 11:09:00+08:00,11.88,11.88,11.86,11.86,47400,0,0
2020-06-17 11:10:00+08:00,11.86,11.86,11.86,11.86,42200,0,0
2020-06-17 11:11:00+08:00,11.86,11.86,11.82,11.82,41500,0,0
2020-06-17 11:12:00+08:00,11.82,11.84,11.82,11.82,20600,0,0
2020-06-17 11:13:00+08:00,11.84,11.84,11.82,11.82,5300,0,0
2020-06-17 11:14:00+08:00,11.84,11.84,11.82,11.82,2100,0,0
2020-06-17 11:15:00+08:00,11.84,11.84,11.82,11.84,22200,0,0
2020-06-17 11:16:00+08:00,11.84,11.84,11.84,11.84,9600,0,0
2020-06-17 11:17:00+08:00,11.84,11.86,11.84,11.86,24000,0,0
2020-06-17 11:18:00+08:00,11.88,11.88,11.84,11.84,45300,0,0
2020-06-17 11:19:00+08:00,11.86,11.86,11.86,11.86,2200,0,0
2020-06-17 11:20:00+08:00,11.84,11.86,11.84,11.86,19300,0,0
2020-06-17 11:21:00+08:00,11.86,11.86,11.84,11.84,1900,0,0
2020-06-17 11:22:00+08:00,11.84,11.86,11.84,11.86,15900,0,0
2020-06-17 11:23:00+08:00,11.84,11.86,11.84,11.84,9200,0,0
2020-06-17 11:24:00+08:00,11.84,11.86,11.84,11.84,5900,0,0
2020-06-17 11:25:00+08:00,11.84,11.86,11.84,11.86,4400,0,0
2020-06-17 11:26:00+08:00,11.86,11.86,11.84,11.84,10100,0,0
2020-06-17 11:27:00+08:00,11.84,11.86,11.84,11.84,7200,0,0
2020-06-17 11:28:00+08:00,11.86,11.86,11.84,11.84,1300,0,0
2020-06-17 11:29:00+08:00,11.84,11.86,11.84,11.84,6900,0,0
2020-06-17 11:30:00+08:00,11.86,11.86,11.84,11.84,6300,0,0
2020-06-17 11:31:00+08:00,11.86,11.86,11.84,11.84,2100,0,0
2020-06-17 11:32:00+08:00,11.84,11.86,11.84,11.84,9000,0,0
2020-06-17 11:33:00+08:00,11.84,11.88,11.84,11.86,35300,0,0
2020-06-17 11:34:00+08:00,11.88,11.92,11.88,11.92,69000,0,0
2020-06-17 11:35:00+08:00,11.92,11.94,11.92,11.92,56300,0,0
2020-06-17 11:36:00+08:00,11.9,11.92,11.9,11.92,1400,0,0
2020-06-17 11:37:00+08:00,11.92,11.92,11.92,11.92,12600,0,0
2020-06-17 11:38:00+08:00,11.92,11.92,11.9,11.92,34500,0,0
2020-06-17 11:39:00+08:00,11.9,11.9,11.9,11.9,5000,0,0
2020-06-17 11:40:00+08:00,11.92,11.92,11.92,11.92,1000,0,0
2020-06-17 11:41:00+08:00,11.9,11.92,11.9,11.9,800,0,0
2020-06-17 11:42:00+08:00,11.9,11.9,11.9,11.9,400,0,0
2020-06-17 11:43:00+08:00,11.9,11.92,11.9,11.92,2400,0,0
2020-06-17 11:44:00+08:00,11.9,11.9,11.9,11.9,5900,0,0
2020-06-17 11:45:00+08:00,11.9,11.9,11.9,11.9,4800,0,0
2020-06-17 11:46:00+08:00,11.9,11.9,11.9,11.9,3100,0,0
2020-06-17 11:47:00+08:00,11.9,11.9,11.9,11.9,4500,0,0
2020-06-17 11:48:00+08:00,11.9,11.9,11.9,11.9,3900,0,0
2020-06-17 11:49:00+08:00,11.9,11.9,11.9,11.9,4300,0,0
2020-06-17 11:50:00+08:00,11.9,11.9,11.9,11.9,5600,0,0
2020-06-17 11:51:00+08:00,11.9,11.9,11.9,11.9,10600,0,0
2020-06-17 11:52:00+08:00,11.9,11.9,11.88,11.88,10300,0,0
2020-06-17 11:53:00+08:00,11.88,11.88,11.88,11.88,5100,0,0
2020-06-17 11:54:00+08:00,11.88,11.88,11.88,11.88,4200,0,0
2020-06-17 11:55:00+08:00,11.88,11.88,11.88,11.88,5600,0,0
2020-06-17 11:56:00+08:00,11.88,11.88,11.88,11.88,5100,0,0
2020-06-17 11:57:00+08:00,11.88,11.88,11.88,11.88,4600,0,0
2020-06-17 11:58:00+08:00,11.88,11.88,11.88,11.88,6200,0,0
2020-06-17 11:59:00+08:00,11.88,11.88,11.88,11.88,3300,0,0
