Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-03-31 08:00:00+08:00,1.09,1.09,1.09,0.0,0.0,1,1.09,1.09,1.09,1.09,1.09,2020-06-16 08:00:00+08:00,1.06
2020-04-01 08:00:00+08:00,1.09,1.09,1.09,0.0,0.0,1,1.09,1.09,1.09,1.09,1.09,2020-06-16 08:00:00+08:00,1.06
2020-04-06 08:00:00+08:00,1.08,1.08,1.08,0.0,0.0,1,1.08,1.08,1.08,1.08,1.08,2020-06-16 08:00:00+08:00,1.06
2020-04-08 08:00:00+08:00,1.07,1.07,1.07,0.0,0.0,1,1.07,1.07,1.07,1.07,1.07,2020-06-16 08:00:00+08:00,1.06
2020-04-20 08:00:00+08:00,1.07,1.07,1.07,0.0,0.0,1,1.07,1.07,1.07,1.07,1.07,2020-06-16 08:00:00+08:00,1.06
2020-05-22 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-05 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-09 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-15 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-16 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,1,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-04-01 08:00:00+08:00,1.09,1.09,1.09,0.0,0.0,2,1.09,1.09,1.09,1.09,1.09,2020-06-16 08:00:00+08:00,1.06
2020-04-20 08:00:00+08:00,1.07,1.07,1.07,0.0,0.0,2,1.07,1.07,1.07,1.07,1.07,2020-06-16 08:00:00+08:00,1.06
2020-06-05 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,2,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-09 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,2,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-15 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,2,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-16 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,2,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-09 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,3,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-15 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,3,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-16 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,3,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-15 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,4,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-16 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,4,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
2020-06-16 08:00:00+08:00,1.06,1.06,1.06,0.0,0.0,5,1.06,1.06,1.06,1.06,1.06,2020-06-16 08:00:00+08:00,1.06
