Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-30 08:00:00+08:00,0.55,0.55,0.43,0.12000000000000005,27.906976744186057,8,0.52168,0.50416,0.49,0.47584000000000004,0.45832,2020-04-06 08:00:00+08:00,0.43
2020-04-30 08:00:00+08:00,0.55,0.55,0.43,0.12000000000000005,27.906976744186057,9,0.52168,0.50416,0.49,0.47584000000000004,0.45832,2020-04-06 08:00:00+08:00,0.43
2020-05-04 08:00:00+08:00,0.55,0.55,0.43,0.12000000000000005,27.906976744186057,9,0.52168,0.50416,0.49,0.47584000000000004,0.45832,2020-04-06 08:00:00+08:00,0.43
2020-05-04 08:00:00+08:00,0.55,0.55,0.43,0.12000000000000005,27.906976744186057,10,0.52168,0.50416,0.49,0.47584000000000004,0.45832,2020-04-06 08:00:00+08:00,0.43
