Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-09 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,5,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-05-28 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,15,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-11 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,21,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-12 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,22,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-15 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,23,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-16 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,24,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-18 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,25,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-19 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,26,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-22 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,27,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-23 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,28,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-26 08:00:00+08:00,1.36,1.36,1.3,0.06000000000000005,4.615384615384619,28,1.3458400000000001,1.33708,1.33,1.32292,1.31416,2020-06-26 08:00:00+08:00,1.36
2020-06-24 08:00:00+08:00,1.35,1.35,1.29,0.06000000000000005,4.651162790697678,29,1.3358400000000001,1.32708,1.32,1.31292,1.30416,2020-06-26 08:00:00+08:00,1.36
2020-06-26 08:00:00+08:00,1.36,1.36,1.3,0.06000000000000005,4.615384615384619,29,1.3458400000000001,1.33708,1.33,1.32292,1.31416,2020-06-26 08:00:00+08:00,1.36
