Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-17 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,2,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-17 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,3,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-20 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,3,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-20 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,4,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-29 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,6,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-29 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,7,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-30 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,7,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-04-30 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,8,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-14 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,8,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-14 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,9,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-19 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,9,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-19 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,10,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-20 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,10,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-20 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,11,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-21 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,11,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-21 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,12,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-27 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,12,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-05-27 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,13,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-06-01 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,13,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-06-01 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,14,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-06-11 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,14,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
2020-06-11 08:00:00+08:00,0.55,0.55,0.5,0.050000000000000044,10.000000000000009,15,0.5382,0.5309,0.525,0.5191,0.5118,2020-04-10 08:00:00+08:00,0.5
