Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-10 09:01:00+08:00,0.12,0.12,0.12,0.12,0,0,0
2020-06-10 09:03:00+08:00,0.12,0.12,0.12,0.12,0,0,0
2020-06-10 09:21:00+08:00,0.12,0.12,0.12,0.12,546800,0,0
2020-06-10 09:23:00+08:00,0.12,0.12,0.12,0.12,133300,0,0
2020-06-10 09:24:00+08:00,0.12,0.12,0.12,0.12,66700,0,0
2020-06-10 09:30:00+08:00,0.12,0.12,0.12,0.12,133300,0,0
2020-06-10 09:33:00+08:00,0.12,0.12,0.115,0.115,123200,0,0
2020-06-10 09:34:00+08:00,0.12,0.12,0.115,0.12,652800,0,0
2020-06-10 09:35:00+08:00,0.125,0.125,0.125,0.125,5000,0,0
2020-06-10 09:37:00+08:00,0.12,0.12,0.12,0.12,50000,0,0
2020-06-10 09:39:00+08:00,0.125,0.125,0.115,0.125,5208400,0,0
2020-06-10 09:40:00+08:00,0.12,0.13,0.12,0.13,1014700,0,0
2020-06-10 09:41:00+08:00,0.13,0.13,0.13,0.13,35000,0,0
2020-06-10 09:42:00+08:00,0.13,0.13,0.125,0.125,164000,0,0
2020-06-10 09:43:00+08:00,0.13,0.13,0.13,0.13,1000,0,0
2020-06-10 09:44:00+08:00,0.125,0.13,0.125,0.125,33400,0,0
2020-06-10 09:46:00+08:00,0.13,0.13,0.125,0.125,13300,0,0
2020-06-10 09:47:00+08:00,0.125,0.125,0.125,0.125,33000,0,0
2020-06-10 09:48:00+08:00,0.13,0.13,0.125,0.125,17700,0,0
2020-06-10 09:49:00+08:00,0.13,0.13,0.125,0.125,6700,0,0
2020-06-10 09:58:00+08:00,0.13,0.13,0.125,0.125,6600,0,0
2020-06-10 10:02:00+08:00,0.13,0.13,0.13,0.13,100,0,0
2020-06-10 10:05:00+08:00,0.125,0.13,0.125,0.125,18700,0,0
2020-06-10 10:10:00+08:00,0.13,0.13,0.125,0.125,6700,0,0
2020-06-10 10:13:00+08:00,0.13,0.13,0.125,0.125,268000,0,0
2020-06-10 10:14:00+08:00,0.125,0.125,0.125,0.125,4700,0,0
2020-06-10 10:17:00+08:00,0.125,0.125,0.125,0.125,20000,0,0
2020-06-10 10:18:00+08:00,0.125,0.125,0.125,0.125,8200,0,0
2020-06-10 10:36:00+08:00,0.13,0.13,0.13,0.13,100,0,0
2020-06-10 10:38:00+08:00,0.125,0.125,0.125,0.125,133400,0,0
2020-06-10 10:48:00+08:00,0.125,0.125,0.125,0.125,93100,0,0
2020-06-10 10:51:00+08:00,0.125,0.125,0.125,0.125,1391000,0,0
2020-06-10 10:52:00+08:00,0.125,0.125,0.125,0.125,95600,0,0
2020-06-10 10:53:00+08:00,0.125,0.125,0.12,0.12,45200,0,0
2020-06-10 10:54:00+08:00,0.125,0.125,0.12,0.12,6700,0,0
2020-06-10 11:13:00+08:00,0.125,0.125,0.125,0.125,100,0,0
2020-06-10 11:14:00+08:00,0.125,0.125,0.12,0.12,53500,0,0
2020-06-10 11:15:00+08:00,0.12,0.12,0.12,0.12,3000,0,0
2020-06-10 11:19:00+08:00,0.12,0.12,0.12,0.12,1000,0,0
2020-06-10 12:03:00+08:00,0.125,0.125,0.12,0.12,13300,0,0
2020-06-10 12:15:00+08:00,0.125,0.125,0.12,0.12,6700,0,0
2020-06-10 12:23:00+08:00,0.125,0.125,0.12,0.12,4000,0,0
2020-06-10 12:27:00+08:00,0.125,0.125,0.12,0.12,13300,0,0
2020-06-10 12:29:00+08:00,0.125,0.125,0.12,0.12,4000,0,0
2020-06-10 14:30:00+08:00,0.125,0.125,0.12,0.12,266700,0,0
2020-06-10 14:34:00+08:00,0.125,0.125,0.125,0.125,3000,0,0
2020-06-10 14:39:00+08:00,0.125,0.125,0.125,0.125,50000,0,0
2020-06-10 14:52:00+08:00,0.125,0.125,0.125,0.125,1600,0,0
2020-06-10 15:02:00+08:00,0.12,0.12,0.12,0.12,50000,0,0
2020-06-10 15:05:00+08:00,0.125,0.125,0.12,0.12,168200,0,0
2020-06-10 15:06:00+08:00,0.125,0.125,0.12,0.12,200000,0,0
2020-06-10 15:12:00+08:00,0.125,0.125,0.12,0.12,6700,0,0
2020-06-10 15:14:00+08:00,0.125,0.125,0.125,0.125,290700,0,0
2020-06-10 15:15:00+08:00,0.13,0.13,0.125,0.125,116900,0,0
2020-06-10 15:25:00+08:00,0.125,0.125,0.125,0.125,40000,0,0
2020-06-10 15:27:00+08:00,0.125,0.125,0.125,0.125,13300,0,0
2020-06-10 15:29:00+08:00,0.125,0.125,0.125,0.125,40000,0,0
2020-06-10 15:30:00+08:00,0.125,0.125,0.12,0.12,45500,0,0
2020-06-10 15:49:00+08:00,0.125,0.13,0.125,0.125,43000,0,0
2020-06-10 15:52:00+08:00,0.125,0.125,0.125,0.125,20000,0,0
2020-06-10 15:54:00+08:00,0.125,0.125,0.125,0.125,6700,0,0
2020-06-10 16:06:00+08:00,0.13,0.13,0.125,0.13,6800,0,0
2020-06-10 16:12:00+08:00,0.13,0.13,0.125,0.125,1300,0,0
2020-06-10 16:13:00+08:00,0.13,0.13,0.13,0.13,100,0,0
2020-06-10 16:22:00+08:00,0.125,0.125,0.125,0.125,700,0,0
2020-06-10 16:26:00+08:00,0.125,0.125,0.125,0.125,100000,0,0
2020-06-10 16:27:00+08:00,0.125,0.125,0.125,0.125,33400,0,0
2020-06-10 16:32:00+08:00,0.13,0.13,0.13,0.13,100,0,0
2020-06-10 16:34:00+08:00,0.13,0.13,0.13,0.13,100,0,0
2020-06-10 16:42:00+08:00,0.125,0.125,0.125,0.125,257900,0,0
2020-06-10 16:50:00+08:00,0.13,0.13,0.13,0.13,170100,0,0
2020-06-10 16:53:00+08:00,0.13,0.13,0.13,0.13,30000,0,0
2020-06-10 16:59:00+08:00,0.13,0.13,0.13,0.13,25000,0,0
