Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-06-11 08:00:00+08:00,2.02,2.02,1.63,0.3900000000000001,23.92638036809817,18,1.92796,1.87102,1.825,1.77898,1.7220399999999998,2020-05-13 08:00:00+08:00,1.69
