Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-10 09:00:00+08:00,0.51,0.515,0.51,0.515,0,0,0
2020-06-10 09:01:00+08:00,0.515,0.515,0.515,0.515,20000,0,0
2020-06-10 09:11:00+08:00,0.525,0.525,0.525,0.525,21000,0,0
2020-06-10 09:12:00+08:00,0.525,0.525,0.525,0.525,15600,0,0
2020-06-10 09:15:00+08:00,0.54,0.54,0.54,0.54,46000,0,0
2020-06-10 09:17:00+08:00,0.54,0.54,0.54,0.54,1100,0,0
2020-06-10 09:19:00+08:00,0.54,0.55,0.54,0.55,29400,0,0
2020-06-10 09:20:00+08:00,0.55,0.55,0.55,0.55,2400,0,0
2020-06-10 09:21:00+08:00,0.555,0.565,0.55,0.565,29200,0,0
2020-06-10 09:22:00+08:00,0.565,0.565,0.565,0.565,3900,0,0
2020-06-10 09:23:00+08:00,0.565,0.565,0.565,0.565,9700,0,0
2020-06-10 09:24:00+08:00,0.57,0.58,0.57,0.58,28700,0,0
2020-06-10 09:25:00+08:00,0.58,0.58,0.575,0.575,39900,0,0
2020-06-10 09:26:00+08:00,0.58,0.58,0.58,0.58,10000,0,0
2020-06-10 09:27:00+08:00,0.585,0.6,0.585,0.6,38600,0,0
2020-06-10 09:28:00+08:00,0.62,0.62,0.6,0.62,23000,0,0
2020-06-10 09:29:00+08:00,0.59,0.59,0.59,0.59,13000,0,0
2020-06-10 09:31:00+08:00,0.58,0.58,0.58,0.58,55000,0,0
2020-06-10 09:32:00+08:00,0.58,0.59,0.575,0.575,25900,0,0
2020-06-10 09:35:00+08:00,0.57,0.57,0.57,0.57,1000,0,0
2020-06-10 09:36:00+08:00,0.57,0.57,0.57,0.57,800,0,0
2020-06-10 09:39:00+08:00,0.56,0.56,0.56,0.56,12000,0,0
2020-06-10 09:40:00+08:00,0.535,0.535,0.53,0.53,28000,0,0
2020-06-10 09:41:00+08:00,0.52,0.52,0.52,0.52,5000,0,0
2020-06-10 09:42:00+08:00,0.515,0.515,0.515,0.515,22000,0,0
2020-06-10 09:43:00+08:00,0.52,0.52,0.52,0.52,1000,0,0
2020-06-10 09:44:00+08:00,0.52,0.52,0.52,0.52,24000,0,0
2020-06-10 09:45:00+08:00,0.515,0.515,0.515,0.515,3900,0,0
2020-06-10 10:06:00+08:00,0.52,0.52,0.515,0.515,50000,0,0
2020-06-10 10:07:00+08:00,0.515,0.515,0.515,0.515,60000,0,0
2020-06-10 10:21:00+08:00,0.555,0.555,0.555,0.555,5000,0,0
2020-06-10 10:23:00+08:00,0.555,0.555,0.555,0.555,3000,0,0
2020-06-10 10:28:00+08:00,0.575,0.575,0.575,0.575,5000,0,0
2020-06-10 10:29:00+08:00,0.53,0.53,0.52,0.52,3600,0,0
2020-06-10 11:22:00+08:00,0.53,0.53,0.53,0.53,1500,0,0
2020-06-10 11:28:00+08:00,0.53,0.53,0.52,0.52,100000,0,0
2020-06-10 11:29:00+08:00,0.52,0.52,0.52,0.52,27700,0,0
2020-06-10 11:30:00+08:00,0.52,0.52,0.52,0.52,1500,0,0
2020-06-10 11:43:00+08:00,0.52,0.52,0.52,0.52,10000,0,0
2020-06-10 11:51:00+08:00,0.515,0.515,0.515,0.515,50000,0,0
2020-06-10 11:52:00+08:00,0.515,0.515,0.515,0.515,10000,0,0
2020-06-10 12:02:00+08:00,0.515,0.515,0.515,0.515,51500,0,0
