Datetime,Close,Open,High,Low,Volume
2020-06-22 09:00:00+08,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,0
2020-06-22 09:01:00+08,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,20000
2020-06-22 09:02:00+08,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,185000
2020-06-22 09:03:00+08,0.38499999046325684,0.38499999046325684,0.38499999046325684,0.38499999046325684,48000
2020-06-22 09:04:00+08,0.38999998569488525,0.38499999046325684,0.38999998569488525,0.38499999046325684,54600
2020-06-22 09:05:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,35000
2020-06-22 09:06:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,40000
2020-06-22 09:07:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,5000
2020-06-22 09:08:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,33800
2020-06-22 09:09:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,15000
2020-06-22 09:10:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,4000
2020-06-22 09:11:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,30000
2020-06-22 09:12:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,15000
2020-06-22 09:14:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,78000
2020-06-22 09:17:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,10000
2020-06-22 09:18:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,35000
2020-06-22 09:19:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,10000
2020-06-22 09:20:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,5100
2020-06-22 09:21:00+08,0.38999998569488525,0.38999998569488525,0.38999998569488525,0.38999998569488525,20000
2020-06-22 09:22:00+08,0.39500001072883606,0.38999998569488525,0.39500001072883606,0.38999998569488525,76500
2020-06-22 09:23:00+08,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.39500001072883606,4000
2020-06-22 09:25:00+08,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.39500001072883606,7000
2020-06-22 09:26:00+08,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.39500001072883606,50000
2020-06-22 09:27:00+08,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.39500001072883606,22000
2020-06-22 09:29:00+08,0.39500001072883606,0.39500001072883606,0.39500001072883606,0.39500001072883606,93000
2020-06-22 09:30:00+08,0.4000000059604645,0.39500001072883606,0.4000000059604645,0.39500001072883606,61700
2020-06-22 09:31:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.39500001072883606,15100
2020-06-22 09:32:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,200
2020-06-22 09:33:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,50000
2020-06-22 09:34:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,22500
2020-06-22 09:35:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,3000
2020-06-22 09:36:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,198200
2020-06-22 09:37:00+08,0.4050000011920929,0.4000000059604645,0.4050000011920929,0.4000000059604645,12600
2020-06-22 09:38:00+08,0.4000000059604645,0.4000000059604645,0.4050000011920929,0.4000000059604645,149900
2020-06-22 09:39:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4000000059604645,25700
2020-06-22 09:40:00+08,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,118000
2020-06-22 09:41:00+08,0.4050000011920929,0.4000000059604645,0.4050000011920929,0.4000000059604645,89200
2020-06-22 09:44:00+08,0.4000000059604645,0.4050000011920929,0.4050000011920929,0.4000000059604645,12500
2020-06-22 09:46:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4050000011920929,100
2020-06-22 09:47:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4050000011920929,200
2020-06-22 09:48:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4050000011920929,8700
2020-06-22 09:49:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4050000011920929,20000
2020-06-22 09:51:00+08,0.4050000011920929,0.4050000011920929,0.4050000011920929,0.4050000011920929,202200
2020-06-22 09:52:00+08,0.4099999964237213,0.4050000011920929,0.4099999964237213,0.4050000011920929,52600
2020-06-22 09:54:00+08,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,4000
2020-06-22 09:55:00+08,0.4050000011920929,0.4099999964237213,0.4099999964237213,0.4050000011920929,60000
2020-06-22 09:56:00+08,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,10000
2020-06-22 09:57:00+08,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,32000
2020-06-22 09:58:00+08,0.41499999165534973,0.4099999964237213,0.41499999165534973,0.4099999964237213,285700
2020-06-22 10:00:00+08,0.41499999165534973,0.41499999165534973,0.41499999165534973,0.41499999165534973,6000
2020-06-22 10:01:00+08,0.41499999165534973,0.41499999165534973,0.41499999165534973,0.41499999165534973,10000
