Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-28 09:00:00+08:00,7.45,7.6,7.43,7.59,0,0,0
2020-05-28 09:01:00+08:00,7.55,7.68,7.5,7.62,770300,0,0
2020-05-28 09:02:00+08:00,7.65,7.68,7.62,7.68,189800,0,0
2020-05-28 09:04:00+08:00,7.8,7.85,7.8,7.84,965900,0,0
2020-05-28 09:05:00+08:00,7.88,7.98,7.88,7.91,794000,0,0
2020-05-28 09:06:00+08:00,7.9,7.96,7.89,7.95,307500,0,0
2020-05-28 09:07:00+08:00,7.95,7.96,7.85,7.87,658300,0,0
2020-05-28 09:08:00+08:00,7.88,7.88,7.78,7.8,494800,0,0
2020-05-28 09:09:00+08:00,7.8,7.8,7.68,7.69,480200,0,0
2020-05-28 09:10:00+08:00,7.69,7.69,7.6,7.62,407500,0,0
2020-05-28 09:11:00+08:00,7.6,7.62,7.5,7.55,566900,0,0
2020-05-28 09:12:00+08:00,7.55,7.56,7.45,7.51,754500,0,0
2020-05-28 09:13:00+08:00,7.51,7.58,7.48,7.58,603600,0,0
2020-05-28 09:14:00+08:00,7.57,7.69,7.56,7.68,642500,0,0
2020-05-28 09:15:00+08:00,7.67,7.77,7.67,7.75,488600,0,0
2020-05-28 09:16:00+08:00,7.75,7.8,7.74,7.75,463200,0,0
2020-05-28 09:17:00+08:00,7.76,7.76,7.65,7.67,516100,0,0
2020-05-28 09:18:00+08:00,7.66,7.7,7.65,7.7,303900,0,0
2020-05-28 09:19:00+08:00,7.7,7.72,7.68,7.71,322300,0,0
2020-05-28 09:20:00+08:00,7.71,7.72,7.68,7.68,281800,0,0
2020-05-28 09:21:00+08:00,7.69,7.7,7.68,7.69,228200,0,0
2020-05-28 09:22:00+08:00,7.68,7.69,7.67,7.68,265800,0,0
2020-05-28 09:23:00+08:00,7.69,7.7,7.67,7.7,419900,0,0
2020-05-28 09:24:00+08:00,7.7,7.75,7.7,7.75,372900,0,0
2020-05-28 09:25:00+08:00,7.73,7.76,7.73,7.75,324100,0,0
2020-05-28 09:26:00+08:00,7.76,7.79,7.75,7.78,341900,0,0
2020-05-28 09:27:00+08:00,7.79,7.81,7.74,7.76,707900,0,0
2020-05-28 09:28:00+08:00,7.75,7.78,7.75,7.76,219700,0,0
2020-05-28 09:29:00+08:00,7.75,7.76,7.7,7.75,386000,0,0
2020-05-28 09:30:00+08:00,7.74,7.76,7.72,7.72,174600,0,0
2020-05-28 09:31:00+08:00,7.73,7.74,7.71,7.71,200200,0,0
2020-05-28 09:32:00+08:00,7.73,7.73,7.71,7.73,145500,0,0
2020-05-28 09:33:00+08:00,7.73,7.73,7.65,7.65,772200,0,0
2020-05-28 09:34:00+08:00,7.65,7.67,7.55,7.55,593900,0,0
2020-05-28 09:35:00+08:00,7.55,7.65,7.55,7.65,260600,0,0
