Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-06-03 08:00:00+08:00,0.74,0.74,0.6,0.14,23.333333333333336,26,0.70696,0.68652,0.6699999999999999,0.65348,0.6330399999999999,2020-04-21 08:00:00+08:00,0.625
