Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-12 09:00:00+08:00,0.58,0.58,0.58,0.58,0,0,0
2020-06-12 09:01:00+08:00,0.58,0.58,0.58,0.58,5000,0,0
2020-06-12 09:05:00+08:00,0.58,0.58,0.58,0.58,8800,0,0
2020-06-12 09:10:00+08:00,0.58,0.58,0.58,0.58,34000,0,0
2020-06-12 09:13:00+08:00,0.59,0.59,0.59,0.59,21700,0,0
2020-06-12 09:18:00+08:00,0.59,0.59,0.59,0.59,13200,0,0
2020-06-12 09:21:00+08:00,0.59,0.59,0.59,0.59,100,0,0
2020-06-12 09:23:00+08:00,0.59,0.59,0.59,0.59,4200,0,0
2020-06-12 09:24:00+08:00,0.59,0.59,0.59,0.59,7400,0,0
2020-06-12 09:35:00+08:00,0.59,0.59,0.59,0.59,10300,0,0
2020-06-12 09:37:00+08:00,0.59,0.59,0.59,0.59,2000,0,0
2020-06-12 09:45:00+08:00,0.59,0.59,0.59,0.59,100,0,0
2020-06-12 09:46:00+08:00,0.595,0.595,0.595,0.595,3000,0,0
2020-06-12 09:47:00+08:00,0.595,0.6,0.595,0.6,27300,0,0
2020-06-12 09:48:00+08:00,0.605,0.605,0.605,0.605,1700,0,0
2020-06-12 09:50:00+08:00,0.605,0.605,0.605,0.605,100,0,0
2020-06-12 09:58:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 09:59:00+08:00,0.6,0.6,0.6,0.6,1000,0,0
2020-06-12 10:01:00+08:00,0.6,0.6,0.6,0.6,400,0,0
2020-06-12 10:02:00+08:00,0.6,0.6,0.6,0.6,10000,0,0
2020-06-12 10:05:00+08:00,0.595,0.595,0.595,0.595,10000,0,0
2020-06-12 10:08:00+08:00,0.6,0.6,0.6,0.6,7400,0,0
2020-06-12 10:12:00+08:00,0.6,0.6,0.6,0.6,2200,0,0
2020-06-12 10:13:00+08:00,0.605,0.605,0.605,0.605,1300,0,0
2020-06-12 10:14:00+08:00,0.61,0.61,0.61,0.61,200,0,0
2020-06-12 10:19:00+08:00,0.605,0.605,0.605,0.605,1100,0,0
2020-06-12 10:20:00+08:00,0.605,0.605,0.605,0.605,10000,0,0
2020-06-12 10:25:00+08:00,0.605,0.61,0.605,0.61,9100,0,0
2020-06-12 10:26:00+08:00,0.605,0.605,0.605,0.605,1100,0,0
2020-06-12 10:29:00+08:00,0.605,0.605,0.605,0.605,300,0,0
2020-06-12 10:30:00+08:00,0.6,0.6,0.6,0.6,10000,0,0
2020-06-12 10:32:00+08:00,0.605,0.605,0.605,0.605,100,0,0
2020-06-12 10:34:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 10:41:00+08:00,0.6,0.6,0.6,0.6,15000,0,0
2020-06-12 10:47:00+08:00,0.605,0.605,0.605,0.605,200,0,0
2020-06-12 10:53:00+08:00,0.605,0.605,0.605,0.605,200,0,0
2020-06-12 10:58:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 11:01:00+08:00,0.6,0.6,0.6,0.6,3000,0,0
2020-06-12 11:08:00+08:00,0.6,0.6,0.6,0.6,4000,0,0
2020-06-12 11:19:00+08:00,0.605,0.605,0.605,0.605,1000,0,0
2020-06-12 11:20:00+08:00,0.605,0.605,0.605,0.605,1000,0,0
2020-06-12 12:09:00+08:00,0.6,0.6,0.6,0.6,6100,0,0
2020-06-12 14:30:00+08:00,0.605,0.605,0.605,0.605,1000,0,0
2020-06-12 14:34:00+08:00,0.605,0.605,0.605,0.605,20000,0,0
2020-06-12 14:55:00+08:00,0.6,0.6,0.6,0.6,2000,0,0
2020-06-12 14:58:00+08:00,0.6,0.6,0.6,0.6,3500,0,0
2020-06-12 15:18:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 15:22:00+08:00,0.6,0.6,0.6,0.6,10000,0,0
2020-06-12 15:24:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 15:38:00+08:00,0.6,0.6,0.6,0.6,2000,0,0
2020-06-12 15:39:00+08:00,0.6,0.6,0.6,0.6,400,0,0
2020-06-12 15:42:00+08:00,0.6,0.6,0.6,0.6,0,0,0
2020-06-12 16:04:00+08:00,0.6,0.6,0.6,0.6,411600,0,0
2020-06-12 16:13:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 16:19:00+08:00,0.6,0.6,0.6,0.6,30000,0,0
2020-06-12 16:23:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 16:25:00+08:00,0.6,0.6,0.6,0.6,20000,0,0
2020-06-12 16:29:00+08:00,0.6,0.6,0.6,0.6,24400,0,0
2020-06-12 16:30:00+08:00,0.6,0.6,0.6,0.6,5600,0,0
2020-06-12 16:39:00+08:00,0.6,0.6,0.6,0.6,10000,0,0
2020-06-12 16:44:00+08:00,0.6,0.6,0.6,0.6,10000,0,0
2020-06-12 16:50:00+08:00,0.605,0.605,0.605,0.605,5000,0,0
2020-06-12 16:53:00+08:00,0.605,0.605,0.605,0.605,20000,0,0
2020-06-12 16:58:00+08:00,0.605,0.605,0.605,0.605,4400,0,0
2020-06-12 16:59:00+08:00,0.605,0.605,0.605,0.605,5000,0,0
