Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-09 10:30:00+08:00,0.36,0.36,0.36,0.36,0,0,0
2020-06-09 11:39:00+08:00,0.35,0.35,0.35,0.35,6000,0,0
2020-06-09 14:48:00+08:00,0.34,0.34,0.34,0.34,15000,0,0
2020-06-09 14:55:00+08:00,0.33,0.33,0.325,0.325,273200,0,0
2020-06-09 15:41:00+08:00,0.325,0.325,0.325,0.325,10000,0,0
2020-06-09 15:56:00+08:00,0.32,0.32,0.32,0.32,5000,0,0
2020-06-09 16:05:00+08:00,0.325,0.325,0.325,0.325,10000,0,0
2020-06-09 16:28:00+08:00,0.325,0.35,0.325,0.35,141500,0,0
2020-06-09 16:31:00+08:00,0.35,0.35,0.35,0.35,1000,0,0
