Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-05-29 08:00:00+08:00,0.35,0.35,0.275,0.07499999999999996,27.272727272727256,14,0.3323,0.32134999999999997,0.3125,0.30365,0.2927,2020-04-23 08:00:00+08:00,0.305
