Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-30 08:00:00+08:00,2.1,2.1,1.79,0.31000000000000005,17.31843575418995,8,2.02684,1.9815800000000001,1.945,1.90842,1.8631600000000001,2020-04-17 08:00:00+08:00,2.05
