Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-05-12 08:00:00+08:00,0.355,0.355,0.265,0.08999999999999997,33.96226415094338,25,0.33376,0.32062,0.31,0.29938,0.28624,2020-04-02 08:00:00+08:00,0.28
