Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-20 08:00:00+08:00,0.31,0.31,0.16,0.15,93.75,16,0.2746,0.2527,0.235,0.2173,0.19540000000000002,2020-06-26 08:00:00+08:00,0.22
2020-04-27 08:00:00+08:00,0.31,0.31,0.16,0.15,93.75,21,0.2746,0.2527,0.235,0.2173,0.19540000000000002,2020-06-26 08:00:00+08:00,0.22
