Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-06-10 08:00:00+08:00,5.95,5.95,4.98,0.9699999999999998,19.47791164658634,25,5.721080000000001,5.57946,5.465,5.3505400000000005,5.20892,2020-04-28 08:00:00+08:00,4.99
2020-06-10 08:00:00+08:00,5.95,5.95,4.98,0.9699999999999998,19.47791164658634,28,5.721080000000001,5.57946,5.465,5.3505400000000005,5.20892,2020-04-28 08:00:00+08:00,4.99
