Datetime,Close,Open,High,Low,Volume
2020-06-17 09:00:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0
2020-06-17 09:01:00+08,0.25999999046325684,0.2549999952316284,0.25999999046325684,0.2549999952316284,150000
2020-06-17 09:02:00+08,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,1000
2020-06-17 09:03:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,51000
2020-06-17 09:04:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,17500
2020-06-17 09:05:00+08,0.25,0.2549999952316284,0.2549999952316284,0.25,120400
2020-06-17 09:07:00+08,0.25,0.25,0.25,0.25,83100
2020-06-17 09:08:00+08,0.25,0.25,0.25,0.25,30900
2020-06-17 09:09:00+08,0.25,0.25,0.25,0.25,69100
2020-06-17 09:10:00+08,0.25,0.25,0.25,0.25,5400
2020-06-17 09:11:00+08,0.2549999952316284,0.25,0.2549999952316284,0.25,20000
2020-06-17 09:22:00+08,0.25,0.25,0.25,0.25,100000
2020-06-17 09:27:00+08,0.25,0.25,0.25,0.25,40000
2020-06-17 09:28:00+08,0.25,0.25,0.25,0.25,30000
2020-06-17 09:29:00+08,0.25,0.25,0.25,0.25,88600
2020-06-17 09:32:00+08,0.25,0.25,0.25,0.25,10000
2020-06-17 09:34:00+08,0.25,0.25,0.25,0.25,50000
2020-06-17 09:35:00+08,0.25,0.25,0.25,0.25,56500
2020-06-17 09:37:00+08,0.25,0.25,0.25,0.25,150000
2020-06-17 09:39:00+08,0.25,0.25,0.25,0.25,3500
2020-06-17 09:41:00+08,0.25,0.25,0.25,0.25,50000
2020-06-17 09:55:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,5000
2020-06-17 09:57:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,100000
2020-06-17 09:58:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,32000
2020-06-17 09:59:00+08,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.23999999463558197,90000
2020-06-17 10:01:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,38000
2020-06-17 10:08:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,10000
2020-06-17 10:30:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,80000
2020-06-17 10:32:00+08,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,4000
2020-06-17 10:35:00+08,0.25,0.25,0.25,0.25,50000
2020-06-17 10:37:00+08,0.2549999952316284,0.25,0.2549999952316284,0.25,160000
2020-06-17 10:39:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,1000
2020-06-17 10:42:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,1000
2020-06-17 10:45:00+08,0.25,0.25,0.25,0.25,1000
2020-06-17 10:46:00+08,0.25,0.24500000476837158,0.25,0.24500000476837158,21000
2020-06-17 10:51:00+08,0.25,0.25,0.25,0.25,20000
2020-06-17 10:52:00+08,0.25,0.25,0.25,0.24500000476837158,151000
2020-06-17 10:54:00+08,0.25,0.25,0.25,0.25,20000
2020-06-17 10:55:00+08,0.25,0.25,0.25,0.25,6000
2020-06-17 10:56:00+08,0.25,0.25,0.25,0.25,50000
2020-06-17 10:57:00+08,0.2549999952316284,0.25,0.2549999952316284,0.25,2000
2020-06-17 10:59:00+08,0.25,0.2549999952316284,0.2549999952316284,0.25,52000
2020-06-17 11:00:00+08,0.25,0.25,0.25,0.25,30000
2020-06-17 11:02:00+08,0.2549999952316284,0.25,0.2549999952316284,0.25,12000
2020-06-17 11:07:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,2000
2020-06-17 11:09:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,55000
2020-06-17 11:10:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,10000
2020-06-17 11:11:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,290000
2020-06-17 11:12:00+08,0.25999999046325684,0.2549999952316284,0.25999999046325684,0.2549999952316284,141500
2020-06-17 11:13:00+08,0.25999999046325684,0.25999999046325684,0.25999999046325684,0.25999999046325684,12000
2020-06-17 11:15:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,87500
2020-06-17 11:17:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,10000
2020-06-17 11:18:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,88000
2020-06-17 11:19:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,33800
2020-06-17 11:21:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,10000
2020-06-17 11:22:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,43000
2020-06-17 11:23:00+08,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,38200
2020-06-17 11:31:00+08,0.2549999952316284,0.25,0.2549999952316284,0.25,255700
2020-06-17 11:35:00+08,0.25,0.25,0.25,0.25,20000
2020-06-17 11:36:00+08,0.25,0.25,0.25,0.25,381000
2020-06-17 11:45:00+08,0.25,0.25,0.25,0.25,50000
2020-06-17 11:48:00+08,0.24500000476837158,0.25,0.25,0.24500000476837158,25000
