Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-28 08:00:00+08:00,0.575,0.575,0.43,0.14499999999999996,33.72093023255813,20,0.5407799999999999,0.51961,0.5025,0.48539,0.46421999999999997,2020-06-30 08:00:00+08:00,0.51
