Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-09 10:21:00+08:00,0.42,0.42,0.42,0.42,0,0,0
2020-06-09 14:30:00+08:00,0.42,0.42,0.42,0.42,5000,0,0
2020-06-09 14:36:00+08:00,0.42,0.42,0.42,0.42,9500,0,0
2020-06-09 14:53:00+08:00,0.415,0.415,0.415,0.415,500,0,0
2020-06-09 15:06:00+08:00,0.42,0.42,0.42,0.42,500,0,0
2020-06-09 15:55:00+08:00,0.415,0.415,0.415,0.415,4500,0,0
2020-06-09 16:03:00+08:00,0.4,0.4,0.4,0.4,400,0,0
2020-06-09 16:08:00+08:00,0.4,0.4,0.4,0.4,100,0,0
2020-06-09 16:10:00+08:00,0.4,0.4,0.4,0.4,400,0,0
2020-06-09 16:42:00+08:00,0.42,0.42,0.42,0.42,1000,0,0
