Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-04-27 08:00:00+08:00,0.59,0.59,0.36,0.22999999999999998,63.888888888888886,19,0.53572,0.50214,0.475,0.44786,0.41428,2020-06-30 08:00:00+08:00,0.555
