Datetime,Close,Open,High,Low,Volume
2020-06-18 09:00:00+08,0.7850000262260437,0.7850000262260437,0.7850000262260437,0.7850000262260437,0
2020-06-18 09:01:00+08,0.7900000214576721,0.7900000214576721,0.7950000166893005,0.7900000214576721,104800
2020-06-18 09:02:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,55000
2020-06-18 09:04:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,180400
2020-06-18 09:05:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,15500
2020-06-18 09:06:00+08,0.7950000166893005,0.7950000166893005,0.800000011920929,0.7950000166893005,35000
2020-06-18 09:07:00+08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,176000
2020-06-18 09:08:00+08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,34000
2020-06-18 09:09:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,161600
2020-06-18 09:10:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,84400
2020-06-18 09:11:00+08,0.800000011920929,0.7950000166893005,0.800000011920929,0.7950000166893005,171700
2020-06-18 09:12:00+08,0.7950000166893005,0.800000011920929,0.800000011920929,0.7950000166893005,55000
2020-06-18 09:13:00+08,0.800000011920929,0.7950000166893005,0.800000011920929,0.7950000166893005,30500
2020-06-18 09:14:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,45000
2020-06-18 09:15:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7900000214576721,27800
2020-06-18 09:16:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,12500
2020-06-18 09:17:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7900000214576721,40100
2020-06-18 09:18:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,95400
2020-06-18 09:19:00+08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,50000
2020-06-18 09:20:00+08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,150000
2020-06-18 09:21:00+08,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,68800
2020-06-18 09:23:00+08,0.7950000166893005,0.7950000166893005,0.800000011920929,0.7950000166893005,136400
2020-06-18 09:24:00+08,0.7950000166893005,0.7950000166893005,0.7950000166893005,0.7950000166893005,153500
2020-06-18 09:25:00+08,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,205700
2020-06-18 09:26:00+08,0.7850000262260437,0.7900000214576721,0.7900000214576721,0.7850000262260437,193800
2020-06-18 09:27:00+08,0.7799999713897705,0.7799999713897705,0.7850000262260437,0.7799999713897705,147100
2020-06-18 09:28:00+08,0.7850000262260437,0.7799999713897705,0.7850000262260437,0.7799999713897705,5100
2020-06-18 09:29:00+08,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,200
2020-06-18 09:31:00+08,0.7799999713897705,0.7850000262260437,0.7850000262260437,0.7799999713897705,78100
2020-06-18 09:32:00+08,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,7600
2020-06-18 09:33:00+08,0.7749999761581421,0.7799999713897705,0.7799999713897705,0.7749999761581421,169700
2020-06-18 09:34:00+08,0.7749999761581421,0.7799999713897705,0.7799999713897705,0.7749999761581421,28500
2020-06-18 09:35:00+08,0.7699999809265137,0.7749999761581421,0.7749999761581421,0.7699999809265137,6900
2020-06-18 09:36:00+08,0.7749999761581421,0.7699999809265137,0.7749999761581421,0.7699999809265137,19600
2020-06-18 09:37:00+08,0.7799999713897705,0.7749999761581421,0.7799999713897705,0.7749999761581421,24900
2020-06-18 09:38:00+08,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,6500
2020-06-18 09:39:00+08,0.7749999761581421,0.7749999761581421,0.7799999713897705,0.7749999761581421,8000
2020-06-18 09:40:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,91800
2020-06-18 09:41:00+08,0.7749999761581421,0.7699999809265137,0.7749999761581421,0.7699999809265137,23700
2020-06-18 09:42:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,1800
2020-06-18 09:43:00+08,0.7699999809265137,0.7699999809265137,0.7749999761581421,0.7699999809265137,4100
2020-06-18 09:44:00+08,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,20000
2020-06-18 09:45:00+08,0.7749999761581421,0.7699999809265137,0.7749999761581421,0.7699999809265137,92500
2020-06-18 09:46:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,20000
2020-06-18 09:47:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,3200
2020-06-18 09:48:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,19000
2020-06-18 09:49:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,20200
2020-06-18 09:51:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,500
2020-06-18 09:53:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,400
2020-06-18 09:55:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,500
2020-06-18 09:56:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,13300
2020-06-18 09:57:00+08,0.7749999761581421,0.7749999761581421,0.7749999761581421,0.7749999761581421,3600
