Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-05-15 08:00:00+08:00,0.48,0.48,0.3,0.18,60.0,29,0.43751999999999996,0.41124,0.39,0.36876,0.34248,2020-04-01 08:00:00+08:00,0.295
2020-05-18 08:00:00+08:00,0.485,0.485,0.305,0.18,59.01639344262295,29,0.44251999999999997,0.41624,0.395,0.37376,0.34748,2020-04-01 08:00:00+08:00,0.295
2020-05-29 08:00:00+08:00,0.5,0.5,0.32,0.18,56.25,29,0.45752,0.43124,0.41000000000000003,0.38876,0.36248,2020-04-01 08:00:00+08:00,0.295
