Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-22 09:00:00+08:00,8.06,8.1,8.06,8.1,0,0,0
2020-06-22 09:01:00+08:00,8.19,8.2,8.17,8.17,13300,0,0
2020-06-22 09:02:00+08:00,8.19,8.19,8.18,8.18,5500,0,0
2020-06-22 09:03:00+08:00,8.17,8.17,8.1,8.1,5600,0,0
2020-06-22 09:04:00+08:00,8.14,8.14,8.1,8.11,13400,0,0
2020-06-22 09:05:00+08:00,8.12,8.13,8.1,8.13,11900,0,0
2020-06-22 09:06:00+08:00,8.13,8.15,8.12,8.12,6600,0,0
2020-06-22 09:07:00+08:00,8.17,8.2,8.17,8.2,5100,0,0
2020-06-22 09:08:00+08:00,8.22,8.23,8.22,8.23,2900,0,0
2020-06-22 09:09:00+08:00,8.26,8.28,8.26,8.28,2000,0,0
2020-06-22 09:10:00+08:00,8.28,8.38,8.28,8.32,4600,0,0
2020-06-22 09:11:00+08:00,8.38,8.4,8.38,8.4,15500,0,0
2020-06-22 09:12:00+08:00,8.4,8.4,8.4,8.4,5200,0,0
2020-06-22 09:14:00+08:00,8.38,8.39,8.38,8.38,12700,0,0
2020-06-22 09:15:00+08:00,8.35,8.35,8.34,8.34,14300,0,0
2020-06-22 09:16:00+08:00,8.34,8.34,8.33,8.33,9300,0,0
2020-06-22 09:17:00+08:00,8.32,8.33,8.32,8.33,6600,0,0
2020-06-22 09:18:00+08:00,8.33,8.33,8.33,8.33,300,0,0
2020-06-22 09:19:00+08:00,8.33,8.33,8.33,8.33,2000,0,0
2020-06-22 09:20:00+08:00,8.32,8.33,8.32,8.32,11400,0,0
2020-06-22 09:21:00+08:00,8.31,8.32,8.3,8.3,13700,0,0
2020-06-22 09:22:00+08:00,8.32,8.32,8.32,8.32,1300,0,0
2020-06-22 09:23:00+08:00,8.31,8.31,8.31,8.31,1500,0,0
2020-06-22 09:24:00+08:00,8.3,8.31,8.3,8.3,3000,0,0
2020-06-22 09:25:00+08:00,8.3,8.3,8.3,8.3,1000,0,0
2020-06-22 09:26:00+08:00,8.3,8.3,8.3,8.3,7800,0,0
2020-06-22 09:27:00+08:00,8.3,8.3,8.29,8.29,5900,0,0
2020-06-22 09:28:00+08:00,8.29,8.29,8.29,8.29,2000,0,0
2020-06-22 09:29:00+08:00,8.29,8.29,8.28,8.29,9000,0,0
2020-06-22 09:30:00+08:00,8.28,8.28,8.28,8.28,9200,0,0
2020-06-22 09:31:00+08:00,8.28,8.28,8.28,8.28,13300,0,0
2020-06-22 09:32:00+08:00,8.28,8.28,8.24,8.24,13300,0,0
2020-06-22 09:33:00+08:00,8.23,8.23,8.21,8.21,4000,0,0
2020-06-22 09:34:00+08:00,8.2,8.2,8.13,8.19,11900,0,0
2020-06-22 09:35:00+08:00,8.18,8.19,8.18,8.19,2200,0,0
2020-06-22 09:36:00+08:00,8.19,8.19,8.18,8.19,90200,0,0
2020-06-22 09:37:00+08:00,8.19,8.2,8.19,8.2,5000,0,0
2020-06-22 09:38:00+08:00,8.2,8.2,8.19,8.2,57100,0,0
2020-06-22 09:39:00+08:00,8.2,8.21,8.2,8.21,3800,0,0
2020-06-22 09:40:00+08:00,8.21,8.21,8.2,8.2,1500,0,0
2020-06-22 09:41:00+08:00,8.21,8.21,8.2,8.2,1300,0,0
2020-06-22 09:42:00+08:00,8.2,8.2,8.2,8.2,11000,0,0
2020-06-22 09:44:00+08:00,8.19,8.19,8.19,8.19,1700,0,0
2020-06-22 09:45:00+08:00,8.2,8.2,8.2,8.2,15900,0,0
2020-06-22 09:47:00+08:00,8.21,8.23,8.21,8.23,9400,0,0
2020-06-22 09:48:00+08:00,8.23,8.26,8.23,8.26,4700,0,0
2020-06-22 09:49:00+08:00,8.26,8.26,8.24,8.24,11800,0,0
2020-06-22 09:50:00+08:00,8.23,8.24,8.22,8.22,4600,0,0
2020-06-22 09:51:00+08:00,8.23,8.23,8.23,8.23,1200,0,0
2020-06-22 09:52:00+08:00,8.23,8.23,8.23,8.23,500,0,0
2020-06-22 09:54:00+08:00,8.23,8.23,8.23,8.23,1200,0,0
2020-06-22 09:55:00+08:00,8.23,8.23,8.22,8.23,5300,0,0
2020-06-22 09:56:00+08:00,8.24,8.28,8.24,8.28,7100,0,0
2020-06-22 09:57:00+08:00,8.26,8.26,8.26,8.26,1600,0,0
2020-06-22 09:58:00+08:00,8.26,8.26,8.25,8.25,1800,0,0
2020-06-22 09:59:00+08:00,8.24,8.24,8.24,8.24,500,0,0
2020-06-22 10:00:00+08:00,8.24,8.25,8.24,8.25,5000,0,0
2020-06-22 10:03:00+08:00,8.25,8.27,8.25,8.27,4700,0,0
2020-06-22 10:04:00+08:00,8.24,8.24,8.24,8.24,200,0,0
2020-06-22 10:05:00+08:00,8.25,8.25,8.25,8.25,3700,0,0
