Datetime,Close,CloseLast,CloseFirst,Grad,Grad_Pct,rolling_days,Fibo236,Fibo382,Fibo500,Fibo618,Fibo764,FiboStartDate,FiboStartPrice
2020-05-08 08:00:00+08:00,0.195,0.195,0.125,0.07,56.00000000000001,24,0.17848,0.16826,0.16,0.15173999999999999,0.14152,2020-04-02 08:00:00+08:00,0.135
2020-05-12 08:00:00+08:00,0.195,0.195,0.125,0.07,56.00000000000001,25,0.17848,0.16826,0.16,0.15173999999999999,0.14152,2020-04-02 08:00:00+08:00,0.135
