symbol,counter,date,force_sum,force_max,force_min,force_mean,force_std,price_change_min,price_change_max,price_change_std,buy_vol_chg_max,buy_vol_chg_mean,sell_vol_chg_max,sell_vol_chg_mean
SIGGAS,5181,2020-06-12,-31.87042842215071,137.9310344827598,-227.27272727272708,-0.06766545312558538,12.545971001703295,-1.1363636363636354,1.1494252873563315,0.09145176769980398,400.0,20.967592592592595,1150.0,51.24074074074073
SIGGAS,5181,2020-06-11,297.3569969356517,364.7727272727305,-67.41573033707881,0.7013136720180464,18.02254188269748,-1.1235955056179803,1.1363636363636465,0.07770023001388697,1500.0,-0.5592592592592595,390.0,54.65601851851852
SIGGAS,5181,2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,17.136363636363637,300.0,36.41098484848485
SIGGAS,5181,2020-06-09,182.5496342737754,344.82758620689947,-113.63636363636354,0.41394474892012567,17.630958232208467,-1.1363636363636354,1.1494252873563315,0.10897247424625421,200.0,-10.51086956521739,400.0,0.8369565217391305
SIGGAS,5181,2020-06-05,-6321.187053722903,313.7931034482785,-6741.573033707881,-18.269326744863882,363.1629930228829,-1.1235955056179803,1.1494252873563315,0.15980134912888383,1000.0,16.532608695652183,513.0,32.73768115942028
SIGGAS,5181,2020-06-04,-144.3181818181817,0.0,-144.3181818181817,-0.31858318282159315,6.780659680492874,-1.1363636363636354,0.0,0.05339102110624308,126.0,1.4420289855072463,540.0,34.77950310559007
SIGGAS,5181,2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,21.056451612903224,370.0,26.78091397849462
SIGGAS,5181,2020-06-02,-67.04545454545449,0.0,-67.04545454545449,-0.17643540669856445,3.4393592484672784,-1.1363636363636354,0.0,0.058294224550292824,450.0,27.666666666666664,200.0,17.137254901960784
SIGGAS,5181,2020-06-01,146.21758887998112,255.81395348837253,-287.3563218390801,0.30912809488368104,25.146015863630215,-1.1494252873563204,1.1627906976744207,0.15043259885477728,1150.0,73.29347826086956,650.0,18.29968944099379
SIGGAS,5181,2020-05-29,351.5102913659463,581.3953488372103,-229.88505747126408,0.838926709703929,30.56770663327642,-1.1494252873563204,1.1627906976744207,0.07997099162285604,1000.0,43.99652777777778,1165.0,95.53888888888889
SIGGAS,5181,2020-05-28,-471.26436781609135,0.0,-471.26436781609135,-1.0380272418856638,22.11753268163356,-1.1494252873563204,0.0,0.053945201662520884,590.0,5.433760683760684,1415.0,88.80413105413106
SIGGAS,5181,2020-05-27,569.7674418604661,569.7674418604661,0.0,1.9379844961240342,33.22951201450053,0.0,1.1627906976744207,0.06781533064183783,600.0,62.974137931034484,885.0,90.47701149425288
SIGGAS,5181,2020-05-22,-56.13472333600599,116.27906976744207,-114.94252873563204,-0.12310246345615349,8.123854831680648,-1.1494252873563204,1.1627906976744207,0.09366304882714427,1000.0,58.86972222222222,1000.0,45.63851851851852
SIGGAS,5181,2020-05-21,-21.682340647857018,91.95402298850652,-113.63636363636354,-0.04973013910058949,7.008646091964855,-1.1363636363636354,1.1494252873563315,0.07749676172639747,1000.0,58.27235772357723,794.0,55.97167872777629
SIGGAS,5181,2020-05-20,54.26204709485184,574.7126436781658,-505.68181818181773,0.11569732856045167,37.667917973763366,-1.1494252873563204,2.3255813953488413,0.15108082924772226,1000.0,56.09675813828356,1494.0,49.614581651869784
SIGGAS,5181,2020-05-19,-859.3845431054718,57.47126436781657,-377.0114942528731,-1.8207299642065082,24.116986805183277,-2.2222222222222254,1.1627906976744207,0.1812172566727203,600.0,10.16089466089466,2000.0,53.619167869167875
SIGGAS,5181,2020-05-18,-2344.9419291951654,1179.7752808988794,-2955.056179775288,-4.93671985093719,153.46136431051875,-2.2222222222222254,1.1494252873563315,0.2414817080063555,1000.0,11.10560447263409,3487.0,56.87854525989153
SIGGAS,5181,2020-05-15,39514.8836519153,33750.00000000008,-2197.8021978021898,87.22932373491236,1671.303067808641,-1.1494252873563204,3.409090909090917,0.3127360710399255,5000.0,67.94987756325686,6300.0,65.40815447605236
SIGGAS,5181,2020-05-14,-4818.932406964384,450.58823529411603,-3351.764705882341,-10.31891307701153,182.7593629716203,-1.17647058823529,1.1904761904761862,0.16265168831805768,1000.0,34.02455357142858,1709.0,61.069543650793655
SIGGAS,5181,2020-05-13,291.24868260346267,807.0588235294089,-873.5632183908035,0.6196780480924737,70.82675733336922,-1.1627906976744207,1.1904761904761862,0.16995509647711154,1000.0,40.01173786530929,2040.0,44.684029066171924
SIGGAS,5181,2020-05-12,60.24096385542133,60.24096385542133,0.0,0.1375364471584962,2.878424593780082,0.0,1.2048192771084265,0.05756849187560166,510.0,43.458230958230956,756.0,64.74750204750204
SIGGAS,5181,2020-05-08,-646.4285714285692,0.0,-646.4285714285692,-2.09879406307977,36.83368631998999,-1.1904761904761862,0.0,0.06783367646406996,400.0,20.036363636363635,500.0,41.36363636363637
SIGGAS,5181,2020-05-06,-119.04761904761862,0.0,-119.04761904761862,-0.30682376043200676,6.043727173414378,-1.1904761904761862,0.0,0.060437271734143774,1000.0,41.72077922077922,300.0,43.13852813852814
SIGGAS,5181,2020-05-05,121.95121951219522,121.95121951219522,0.0,0.2883007553479793,5.929471199101409,0.0,1.2195121951219523,0.059294711991014076,400.0,3.8333333333333335,543.0,91.08333333333333
SIGGAS,5181,2020-05-04,-240.96385542168753,0.0,-240.96385542168753,-0.5249757198729575,11.247229590586464,-1.2048192771084376,0.0,0.05623614795293226,500.0,-28.333333333333336,1329.0,-25.21491228070175
SIGGAS,5181,2020-04-30,122.20309810671148,240.9638554216853,-119.04761904761862,0.28753670142755644,13.152615293872403,-1.1904761904761862,1.2048192771084265,0.11632789705951295,200.0,21.898550724637683,500.0,20.507246376811594
SIGGAS,5181,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,150.9362244897959,1250.0,75.7687074829932
SIGGAS,5181,2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,26.666666666666668,1000.0,159.23076923076923
SIGGAS,5181,2020-04-27,-21.686746987951878,0.0,-21.686746987951878,-0.07452490373866624,1.271299623095171,-1.2048192771084376,0.0,0.07062775683862059,300.0,13.40625,3100.0,132.28333333333333
SIGGAS,5181,2020-04-24,723.7626464044289,481.9277108433706,-35.71428571428559,1.5399205242647422,24.94417478575974,-1.1904761904761862,1.2195121951219523,0.11115759437652056,5000.0,395.16666666666663,1240.0,23.455128205128208
SIGGAS,5181,2020-04-23,369.8885877747613,430.86419753085835,-60.97560975609706,1.1742494849992422,24.52917411678165,-1.2195121951219412,1.2345679012345512,0.09793028810685077,1000.0,54.35333333333333,1160.0,44.268
SIGGAS,5181,2020-04-22,2.499999999999991,2.499999999999991,0.0,0.0071428571428571175,0.1336306209562117,0.0,1.2499999999999956,0.06681531047810585,5000.0,432.36043360433604,2190.0,54.01138211382114
SIGGAS,5181,2020-04-21,126.54320987654178,249.99999999999912,-123.45679012345734,0.2744972014675527,12.997227402546377,-1.2345679012345734,1.2499999999999956,0.08191535114087457,2000.0,-147.938354978355,1190.0,52.316623376623376
SIGGAS,5181,2020-04-20,-269.1868519373654,128.048780487805,-292.8571428571418,-0.5727379828454583,15.333446728851303,-1.2048192771084376,1.2195121951219523,0.136468654951382,500.0,18.919685990338166,2188.0,83.044099378882
SIGGAS,5181,2020-04-17,-925.3191408799753,145.78313253011962,-564.7058823529392,-1.9687641295318623,32.96592525622042,-1.2048192771084376,1.2195121951219523,0.1915411245453852,2000.0,12.599912464985993,1320.0,41.30208333333333
SIGGAS,5181,2020-04-16,14594.64841282924,14634.146341463427,-1162.7906976744207,33.09444084541778,712.2711706705801,-3.488372093023262,4.878048780487809,0.43610409290709723,2000.0,30.457192494222568,3208.0,68.97325699663452
SIGGAS,5181,2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,29.78968253968253,775.0,70.29166666666667
SIGGAS,5181,2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,144.83333333333334,936.0,59.208333333333336
SIGGAS,5181,2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,23.044444444444448,800.0,103.17777777777776
SIGGAS,5181,2020-04-10,441.7833483890379,374.9999999999987,-121.95121951219467,1.0748986578808708,21.537262194950365,-2.4390243902438935,1.2499999999999956,0.16074456407302898,500.0,10.927536231884057,3487.0,220.9855072463768
SIGGAS,5181,2020-04-09,-645.0703854260864,372.83950617283443,-493.82716049382935,-1.4561408248895855,43.429712729417226,-1.2345679012345734,1.2499999999999956,0.1761607960075788,1000.0,25.84861111111111,2197.0,80.46018518518518
SIGGAS,5181,2020-04-08,-814.1975308642016,34.99999999999987,-370.37037037037203,-1.9248168578349918,24.770225463578605,-1.2345679012345734,1.2499999999999956,0.16011326832732703,1000.0,2.0284848484848474,4245.0,119.4169696969697
SIGGAS,5181,2020-04-07,175.7339656729877,249.99999999999912,-123.45679012345734,0.4393349141824692,16.746958027514268,-1.2345679012345734,1.2499999999999956,0.15172094182182552,1000.0,16.375,1010.0,96.02083333333333
SIGGAS,5181,2020-04-06,-8518.882490213775,624.9999999999977,-7073.170731707291,-20.380101651229126,357.11921475591737,-2.4390243902438935,2.499999999999991,0.31418874679541514,1000.0,84.72827380952381,2900.0,145.63392857142858
SIGGAS,5181,2020-04-03,-287.34567901234794,124.99999999999956,-412.3456790123475,-0.6530583613916999,20.554184488912426,-1.2345679012345734,1.2499999999999956,0.08385171532468337,1000.0,40.090534979423865,624.0,42.629629629629626
SIGGAS,5181,2020-04-02,-82.85155073772896,6.172839506172756,-89.0243902439017,-0.2129859916136991,4.525358044209417,-1.2195121951219412,1.2345679012345512,0.0880979906931716,1000.0,12.52127659574468,920.0,52.03571428571429
COMCORP,7195,2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,15.210526315789474,485.0,47.083333333333336
